Date,Truck_ID,Operator_ID,Route,Distance_km,Fuel_Litres,Idle_Minutes,Load_Tonnes,Trip_Hours,Avg_Speed_kmh,Fuel_Efficiency_km_per_L,Expected_Anomaly
2025-04-26,TR020,OP027,Crusher,48.81,21.77,49.1,102.6,2.55,19.1,2.242,0
2025-10-15,TR010,OP012,North Pit,115.36,53.85,23.3,164.6,3.26,35.4,2.142,0
2025-08-28,TR025,OP012,Crusher,32.13,13.49,68.2,40.6,0.88,36.3,2.382,0
2025-09-13,TR013,OP001,North Pit,115.14,102.54,29.5,197.2,5.08,22.7,1.123,1
2025-09-04,TR020,OP025,Crusher,26.29,19.37,52.4,71.6,0.99,26.5,1.357,0
2025-07-19,TR005,OP004,South Pit,66.7,33.28,6.1,189.6,1.78,37.5,2.004,0
2025-03-14,TR012,OP012,North Pit,34.58,17.86,87.9,124.5,0.99,34.9,1.936,0
2025-10-16,TR026,OP011,North Pit,21.84,8.68,32.7,112.0,0.61,35.8,2.516,0
2025-12-07,TR001,OP039,West Pit,26.66,21.84,72.8,180.0,0.94,28.5,1.221,0
2025-12-15,TR018,OP006,Crusher,76.44,46.47,67.2,167.8,2.09,36.6,1.645,0
2025-01-24,TR023,OP011,Crusher,20.7,9.64,36.8,177.1,0.62,33.6,2.147,0
2025-03-28,TR020,OP024,Crusher,55.89,28.14,84.9,201.2,2.52,22.2,1.986,0
2025-01-23,TR029,OP023,Crusher,33.55,17.29,86.3,236.9,1.2,27.9,1.94,0
2025-10-26,TR006,OP006,Crusher,61.54,36.29,20.6,167.6,2.57,23.9,1.696,0
2025-07-22,TR008,OP037,Crusher,19.25,13.29,56.9,54.8,0.56,34.1,1.448,0
2025-11-09,TR008,OP012,North Pit,24.38,12.59,79.5,114.3,0.87,28.1,1.936,0
2025-04-25,TR026,OP002,Crusher,19.24,34.03,58.0,218.3,0.57,33.8,0.565,1
2025-11-08,TR007,OP015,West Pit,115.71,48.17,35.0,233.0,3.06,37.8,2.402,0
2025-07-21,TR030,OP043,West Pit,21.66,11.74,71.3,52.2,1.12,19.4,1.845,0
2025-09-27,TR014,OP019,South Pit,59.32,35.37,62.3,212.0,1.68,35.2,1.677,0
2025-04-19,TR012,OP004,South Pit,72.83,29.26,63.7,138.1,2.09,34.9,2.489,0
2025-08-26,TR005,OP001,Crusher,39.17,16.0,40.0,218.2,1.24,31.5,2.448,0
2025-11-20,TR002,OP010,West Pit,112.91,51.88,65.6,112.4,3.96,28.5,2.176,0
2025-10-06,TR008,OP010,Crusher,9.75,11.28,78.3,60.5,0.4,24.3,0.864,0
2025-06-15,TR001,OP047,East Pit,74.55,39.4,73.2,117.9,2.81,26.6,1.892,0
2025-05-31,TR023,OP006,North Pit,113.21,60.99,76.9,68.3,3.67,30.8,1.856,0
2025-02-11,TR021,OP031,Stockpile,103.11,57.38,78.2,170.2,3.25,31.7,1.797,0
2025-10-12,TR018,OP040,Stockpile,69.93,32.99,50.6,205.1,1.94,36.0,2.12,0
2025-04-10,TR010,OP032,East Pit,83.02,30.44,15.7,138.7,2.74,30.4,2.727,0
2025-12-30,TR024,OP027,West Pit,99.08,52.01,62.3,42.4,3.85,25.7,1.905,0
2025-02-28,TR007,OP028,East Pit,23.33,15.68,58.5,127.2,0.66,35.4,1.488,0
2025-10-28,TR016,OP017,North Pit,60.19,28.01,71.6,235.1,3.24,18.6,2.149,0
2025-12-27,TR009,OP001,Crusher,61.04,31.11,83.8,178.0,2.06,29.6,1.962,0
2025-10-24,TR015,OP028,West Pit,50.54,21.94,18.5,44.0,2.61,19.4,2.304,0
2025-10-07,TR028,OP042,Crusher,27.01,26.06,82.2,127.0,1.18,23.0,1.036,0
2025-12-08,TR005,OP012,Crusher,86.49,39.68,51.6,65.0,2.65,32.6,2.18,0
2025-03-29,TR002,OP036,South Pit,104.48,60.96,86.7,167.5,3.5,29.9,1.714,0
2025-03-22,TR003,OP011,Stockpile,76.77,57.38,15.7,165.6,2.14,35.9,1.338,1
2025-03-17,TR002,OP010,East Pit,82.64,43.17,13.7,48.4,3.77,21.9,1.914,0
2025-09-20,TR020,OP006,Stockpile,71.36,37.95,83.7,210.3,2.29,31.2,1.88,0
2025-09-17,TR025,OP039,South Pit,40.16,15.93,49.5,46.4,1.67,24.1,2.521,0
2025-07-09,TR021,OP043,West Pit,84.45,41.01,58.8,139.6,2.24,37.7,2.059,0
2025-10-14,TR013,OP032,North Pit,64.08,29.23,75.7,211.7,3.24,19.8,2.192,0
2025-12-24,TR028,OP043,South Pit,58.53,31.58,84.7,148.9,3.11,18.8,1.853,0
2025-07-01,TR025,OP036,Crusher,115.4,59.34,38.3,135.8,6.07,19.0,1.945,0
2025-11-16,TR011,OP015,North Pit,16.81,14.82,81.8,64.1,0.88,19.0,1.134,0
2025-12-03,TR007,OP033,Stockpile,72.2,39.85,89.5,106.3,2.82,25.6,1.812,0
2025-05-25,TR021,OP004,South Pit,101.25,58.38,41.8,174.1,3.19,31.7,1.734,0
2025-06-08,TR016,OP013,West Pit,27.74,11.94,40.7,188.2,1.26,22.1,2.323,0
2025-01-31,TR010,OP003,East Pit,45.46,31.62,58.7,203.0,2.21,20.5,1.438,0
2025-08-06,TR017,OP019,Crusher,33.87,19.43,64.4,111.6,1.39,24.3,1.743,0
2025-05-13,TR002,OP013,North Pit,102.87,40.14,62.9,75.5,4.08,25.2,2.563,0
2025-01-23,TR002,OP007,South Pit,86.35,37.5,56.5,110.1,4.32,20.0,2.303,0
2025-07-29,TR020,OP037,Stockpile,53.75,27.12,76.6,52.5,1.8,29.9,1.982,0
2025-07-17,TR013,OP028,South Pit,107.24,44.26,54.4,174.9,4.88,22.0,2.423,0
2025-11-19,TR020,OP022,West Pit,52.67,22.91,13.1,193.6,1.69,31.1,2.299,0
2025-03-25,TR030,OP040,East Pit,91.55,36.21,72.5,238.7,2.9,31.6,2.528,0
2025-10-04,TR029,OP037,Stockpile,27.45,12.95,6.4,116.1,0.77,35.8,2.12,0
2025-02-14,TR021,OP036,South Pit,58.49,27.49,39.0,221.7,2.2,26.6,2.128,0
2025-09-15,TR016,OP016,East Pit,55.72,31.02,82.7,124.8,1.64,34.0,1.796,0
2025-05-13,TR003,OP012,Crusher,80.42,38.18,74.6,185.3,2.64,30.5,2.106,0
2025-10-05,TR020,OP028,East Pit,119.38,61.0,49.2,56.3,4.78,25.0,1.957,0
2025-08-06,TR030,OP030,Crusher,77.84,37.14,88.1,105.5,2.09,37.3,2.096,0
2025-04-30,TR017,OP006,South Pit,54.59,27.09,90.0,50.6,2.33,23.4,2.015,0
2025-11-05,TR008,OP022,West Pit,11.4,9.14,39.4,237.6,0.37,30.6,1.247,0
2025-10-10,TR016,OP049,Stockpile,62.07,30.49,87.1,221.0,1.86,33.4,2.036,0
2025-05-02,TR003,OP025,West Pit,55.42,35.36,39.0,139.2,2.73,20.3,1.567,0
2025-11-27,TR001,OP023,South Pit,114.62,54.51,74.1,198.1,4.14,27.7,2.103,0
2025-07-08,TR004,OP050,North Pit,54.6,32.32,55.0,84.7,1.88,29.0,1.689,0
2025-09-07,TR020,OP011,South Pit,54.69,21.16,8.8,229.4,2.77,19.8,2.585,0
2025-09-01,TR014,OP038,West Pit,77.69,37.28,55.7,50.5,2.83,27.5,2.084,0
2025-01-24,TR024,OP025,South Pit,110.75,69.21,70.1,123.8,3.57,31.0,1.6,0
2025-01-04,TR006,OP025,West Pit,23.44,14.21,53.1,121.2,1.02,22.9,1.65,0
2025-07-06,TR014,OP045,North Pit,11.91,13.92,73.3,212.5,0.54,22.2,0.856,0
2025-07-26,TR026,OP017,North Pit,85.66,38.03,30.3,188.6,3.34,25.6,2.252,0
2025-07-13,TR005,OP032,East Pit,69.82,36.64,14.5,218.2,3.19,21.9,1.906,0
2025-08-09,TR006,OP037,Crusher,74.1,38.06,86.8,56.1,3.78,19.6,1.947,0
2025-09-24,TR014,OP010,West Pit,84.24,32.03,67.7,77.1,2.42,34.8,2.63,0
2025-02-14,TR016,OP025,Crusher,105.57,57.33,70.5,236.2,4.5,23.4,1.841,0
2025-11-29,TR001,OP024,Crusher,23.41,10.35,24.8,232.8,0.92,25.5,2.262,0
2025-06-12,TR004,OP026,Crusher,76.97,109.06,86.9,117.6,4.27,18.0,0.706,1
2025-10-01,TR025,OP043,North Pit,91.05,36.9,16.9,169.1,3.0,30.4,2.467,0
2025-06-10,TR018,OP021,East Pit,94.89,40.98,79.9,93.3,4.57,20.7,2.316,0
2025-09-02,TR023,OP009,North Pit,27.55,19.81,67.3,189.9,1.11,24.7,1.391,0
2025-09-30,TR015,OP030,East Pit,59.43,33.01,83.4,179.5,2.05,29.0,1.8,0
2025-02-24,TR016,OP029,Crusher,38.3,23.33,81.6,164.1,1.74,22.0,1.642,0
2025-04-26,TR006,OP010,North Pit,75.15,26.98,32.0,69.1,3.56,21.1,2.785,0
2025-11-02,TR010,OP048,North Pit,87.13,34.49,83.5,194.7,4.61,18.9,2.526,0
2025-05-13,TR028,OP014,South Pit,76.45,32.86,45.8,186.4,2.2,34.7,2.327,0
2025-03-19,TR007,OP022,South Pit,76.47,29.14,64.5,90.8,3.06,25.0,2.624,0
2025-01-23,TR018,OP032,Stockpile,105.24,56.37,13.1,110.4,2.77,38.0,1.867,0
2025-02-21,TR014,OP017,South Pit,89.27,33.03,88.1,188.3,4.67,19.1,2.703,0
2025-04-01,TR029,OP012,West Pit,76.93,30.69,37.7,140.0,2.19,35.1,2.507,0
2025-02-05,TR014,OP041,Crusher,27.93,17.56,50.9,221.0,1.15,24.3,1.591,0
2025-08-27,TR025,OP010,Stockpile,20.9,8.84,18.4,153.0,0.6,34.6,2.364,0
2025-09-01,TR007,OP043,South Pit,36.1,17.52,35.5,237.9,1.17,31.0,2.061,0
2025-04-26,TR006,OP019,Crusher,39.1,26.4,63.8,118.2,1.31,29.8,1.481,0
2025-10-03,TR026,OP028,West Pit,55.13,24.93,70.3,170.1,1.53,36.0,2.211,0
2025-08-05,TR003,OP020,South Pit,56.45,28.32,42.1,65.6,2.82,20.0,1.993,0
2025-12-05,TR025,OP020,Crusher,47.6,24.95,39.0,215.6,2.0,23.8,1.908,0
2025-05-12,TR012,OP033,South Pit,36.72,19.49,81.1,99.0,1.17,31.4,1.884,0
2025-11-16,TR007,OP009,North Pit,79.23,27.77,44.0,125.5,2.42,32.8,2.853,0
2025-08-04,TR023,OP010,North Pit,20.54,10.87,13.7,177.6,0.56,36.4,1.89,0
2025-12-08,TR027,OP029,Crusher,13.55,15.0,58.2,55.8,0.49,27.9,0.903,0
2025-08-26,TR010,OP016,South Pit,55.95,25.12,35.7,179.6,2.37,23.6,2.227,0
2025-12-31,TR008,OP006,East Pit,42.86,15.25,27.1,201.2,1.7,25.2,2.81,0
2025-05-28,TR001,OP038,Crusher,81.4,49.24,53.8,207.0,3.54,23.0,1.653,0
2025-06-03,TR019,OP024,South Pit,35.2,17.96,37.5,168.9,1.31,26.8,1.96,0
2025-11-20,TR019,OP011,Crusher,102.34,47.47,6.7,78.2,4.47,22.9,2.156,0
2025-02-18,TR002,OP040,North Pit,42.13,16.94,47.9,74.7,2.22,19.0,2.487,0
2025-01-03,TR023,OP016,East Pit,74.17,30.2,41.7,158.6,2.22,33.5,2.456,0
2025-10-22,TR027,OP003,West Pit,92.91,44.8,49.8,58.8,2.89,32.1,2.074,0
2025-02-17,TR026,OP036,West Pit,118.58,49.61,78.9,57.1,4.53,26.2,2.39,0
2025-05-28,TR029,OP009,Crusher,52.34,23.31,59.7,44.9,2.1,24.9,2.245,0
2025-07-22,TR013,OP037,North Pit,52.52,26.82,20.5,203.6,1.71,30.7,1.958,0
2025-12-16,TR013,OP016,South Pit,51.88,26.44,58.6,136.8,1.71,30.3,1.962,0
2025-02-27,TR012,OP028,East Pit,37.83,17.63,60.1,170.6,1.56,24.2,2.146,0
2025-03-05,TR017,OP038,North Pit,11.24,11.99,71.1,121.7,0.5,22.5,0.937,0
2025-04-19,TR010,OP004,South Pit,90.85,40.5,28.1,139.8,2.69,33.8,2.243,0
2025-02-18,TR023,OP040,Crusher,87.7,37.2,13.8,229.6,3.01,29.1,2.358,0
2025-03-29,TR004,OP025,South Pit,18.78,12.0,24.1,94.9,0.73,25.7,1.565,0
2025-01-10,TR029,OP022,Crusher,93.41,96.49,77.7,139.9,2.67,35.0,0.968,1
2025-10-24,TR018,OP002,South Pit,76.83,46.67,81.1,135.2,2.59,29.7,1.646,0
2025-09-16,TR016,OP012,Stockpile,114.88,45.27,42.7,174.1,4.14,27.8,2.538,0
2025-04-04,TR017,OP050,Crusher,15.35,12.84,85.5,234.3,0.5,30.5,1.195,0
2025-08-25,TR002,OP009,Crusher,114.76,45.92,8.0,48.4,3.35,34.3,2.499,0
2025-06-16,TR021,OP025,West Pit,72.08,45.34,42.6,140.0,2.91,24.7,1.59,0
2025-05-31,TR017,OP014,Crusher,94.71,41.68,38.9,231.9,3.89,24.4,2.272,0
2025-11-13,TR005,OP022,West Pit,87.6,57.0,58.7,231.7,2.57,34.1,1.537,0
2025-02-22,TR017,OP050,Stockpile,25.8,20.67,89.8,117.4,0.78,33.2,1.248,0
2025-06-23,TR026,OP032,South Pit,55.7,30.88,55.5,57.2,1.91,29.1,1.804,0
2025-04-19,TR019,OP022,North Pit,72.73,29.34,82.0,172.1,2.43,29.9,2.479,0
2025-11-18,TR008,OP034,Stockpile,84.66,31.9,53.5,162.9,2.91,29.1,2.654,0
2025-02-02,TR012,OP008,East Pit,75.06,34.28,32.0,159.4,2.04,36.8,2.19,0
2025-08-12,TR022,OP042,East Pit,65.97,33.58,6.0,129.2,1.86,35.5,1.965,0
2025-08-01,TR010,OP003,South Pit,49.62,36.06,85.3,71.3,1.78,27.9,1.376,0
2025-10-22,TR027,OP040,Crusher,79.23,31.13,43.7,195.0,2.24,35.4,2.545,0
2025-08-03,TR014,OP018,East Pit,31.96,14.77,40.3,87.7,1.26,25.4,2.164,0
2025-05-23,TR022,OP009,South Pit,81.33,30.18,45.5,55.8,3.69,22.1,2.695,0
2025-05-14,TR011,OP016,Stockpile,38.76,19.65,45.2,168.9,1.32,29.3,1.973,0
2025-07-20,TR015,OP027,East Pit,13.71,8.02,21.1,174.9,0.76,18.1,1.709,0
2025-07-20,TR019,OP016,West Pit,40.14,18.14,46.8,218.7,1.29,31.2,2.213,0
2025-01-07,TR012,OP045,Stockpile,78.23,38.81,40.5,137.4,2.16,36.1,2.016,0
2025-08-25,TR011,OP046,Crusher,105.47,44.04,14.8,213.2,3.11,34.0,2.395,0
2025-09-05,TR022,OP029,West Pit,54.49,28.69,70.5,82.8,1.47,37.0,1.899,0
2025-07-08,TR024,OP009,West Pit,111.88,72.17,86.3,91.4,5.07,22.0,1.55,0
2025-01-08,TR010,OP014,North Pit,58.83,28.91,64.8,232.4,3.08,19.1,2.035,0
2025-09-23,TR027,OP044,Crusher,99.46,77.57,18.8,137.2,3.08,32.3,1.282,1
2025-09-30,TR007,OP018,Stockpile,95.2,43.2,82.7,210.4,5.24,18.2,2.204,0
2025-02-13,TR008,OP030,Stockpile,108.28,51.81,21.1,124.4,4.5,24.0,2.09,0
2025-12-29,TR009,OP023,East Pit,61.34,31.79,33.1,151.7,2.07,29.6,1.93,0
2025-05-13,TR006,OP032,West Pit,50.64,21.82,54.9,95.1,2.08,24.3,2.321,0
2025-12-16,TR030,OP001,North Pit,29.13,19.14,56.5,70.2,1.33,22.0,1.522,0
2025-11-14,TR023,OP021,North Pit,64.42,33.37,54.2,104.1,2.84,22.7,1.93,0
2025-08-18,TR018,OP005,Crusher,55.89,33.25,74.7,71.1,2.37,23.6,1.681,0
2025-10-20,TR005,OP018,West Pit,79.3,35.86,27.0,61.7,2.18,36.3,2.211,0
2025-10-14,TR017,OP045,Crusher,21.35,10.35,39.2,208.8,1.07,20.0,2.063,0
2025-04-23,TR012,OP022,South Pit,81.23,31.94,59.3,164.1,3.99,20.4,2.543,0
2025-03-26,TR023,OP014,East Pit,20.85,19.27,75.2,97.2,0.57,36.9,1.082,0
2025-05-13,TR020,OP030,West Pit,109.4,55.31,49.1,202.2,2.91,37.5,1.978,0
2025-06-18,TR029,OP047,Stockpile,99.01,54.15,71.4,129.5,3.29,30.0,1.828,0
2025-02-28,TR007,OP003,East Pit,24.2,13.3,26.3,71.8,0.93,26.0,1.82,0
2025-09-28,TR006,OP008,North Pit,55.01,28.96,54.4,125.4,1.48,37.2,1.9,0
2025-01-26,TR018,OP049,Crusher,19.25,10.28,40.3,48.4,0.93,20.7,1.873,0
2025-02-17,TR001,OP007,East Pit,88.65,45.13,22.8,189.2,3.04,29.2,1.964,0
2025-05-03,TR025,OP001,Stockpile,50.85,21.73,31.0,137.4,2.11,24.1,2.34,0
2025-04-16,TR016,OP046,West Pit,107.21,39.32,6.2,220.3,3.13,34.3,2.727,0
2025-11-19,TR002,OP036,East Pit,40.8,16.04,15.7,80.4,1.54,26.4,2.544,0
2025-03-04,TR015,OP008,North Pit,11.72,9.59,75.0,97.4,0.36,32.5,1.222,0
2025-04-01,TR014,OP050,Stockpile,102.74,47.81,89.2,111.5,3.93,26.2,2.149,0
2025-04-05,TR016,OP023,North Pit,86.86,49.03,85.8,81.7,2.87,30.3,1.772,0
2025-05-30,TR017,OP035,East Pit,21.73,12.09,27.6,161.2,0.61,35.3,1.797,0
2025-02-10,TR021,OP036,Stockpile,80.66,27.91,32.2,114.8,2.95,27.4,2.89,0
2025-05-19,TR015,OP024,Stockpile,53.93,30.48,48.8,93.6,1.42,37.9,1.769,0
2025-03-17,TR004,OP022,Stockpile,95.01,33.32,46.6,234.9,2.7,35.2,2.851,0
2025-03-27,TR027,OP038,West Pit,27.18,13.73,7.9,181.0,0.9,30.3,1.98,0
2025-08-15,TR015,OP013,East Pit,32.49,26.25,74.1,174.6,1.52,21.3,1.238,0
2025-03-05,TR018,OP005,East Pit,97.64,42.57,58.8,217.5,3.25,30.0,2.294,0
2025-12-16,TR027,OP032,Stockpile,65.32,37.65,57.4,235.7,1.86,35.2,1.735,0
2025-02-11,TR013,OP036,Crusher,40.38,20.49,27.1,182.3,1.99,20.3,1.971,0
2025-07-19,TR003,OP048,North Pit,64.85,42.99,50.7,127.9,2.9,22.4,1.508,0
2025-06-24,TR004,OP047,North Pit,23.83,13.51,38.7,198.6,1.19,20.0,1.764,0
2025-12-04,TR029,OP005,Crusher,70.84,28.86,14.6,137.1,2.11,33.6,2.455,0
2025-02-01,TR013,OP001,Crusher,117.67,36.51,9.2,173.1,4.51,26.1,3.223,0
2025-05-14,TR008,OP034,East Pit,53.57,19.06,14.1,203.7,2.49,21.5,2.811,0
2025-06-17,TR010,OP021,Stockpile,48.02,15.35,9.2,117.1,2.27,21.2,3.128,0
2025-09-17,TR003,OP021,Crusher,81.52,43.87,48.6,165.9,2.84,28.7,1.858,0
2025-03-06,TR020,OP046,Crusher,71.26,23.62,8.7,98.8,3.52,20.2,3.017,0
2025-05-05,TR019,OP036,South Pit,94.21,39.43,16.4,117.3,4.29,22.0,2.389,0
2025-04-29,TR003,OP016,Crusher,94.55,48.57,71.4,213.5,3.99,23.7,1.947,0
2025-07-06,TR013,OP015,Crusher,56.21,24.79,18.0,175.7,1.49,37.7,2.267,0
2025-04-06,TR023,OP028,North Pit,71.6,40.54,14.2,137.8,2.61,27.5,1.766,0
2025-02-24,TR020,OP044,South Pit,114.06,45.3,33.0,43.1,3.61,31.6,2.518,0
2025-01-11,TR015,OP001,Crusher,46.22,23.97,14.8,126.2,1.4,32.9,1.928,0
2025-10-08,TR025,OP050,Crusher,42.56,27.52,52.6,213.9,2.06,20.7,1.547,0
2025-11-18,TR018,OP008,North Pit,89.82,46.13,65.8,71.9,2.54,35.3,1.947,0
2025-04-06,TR008,OP043,Stockpile,34.0,20.03,50.9,149.4,1.0,34.1,1.697,0
2025-10-24,TR017,OP011,Stockpile,21.4,17.09,47.6,162.5,0.63,33.8,1.252,0
2025-06-21,TR002,OP003,Crusher,26.05,16.87,67.3,136.6,0.9,28.8,1.544,0
2025-05-14,TR029,OP028,Crusher,77.45,65.26,42.4,146.4,2.77,27.9,1.187,1
2025-12-22,TR029,OP032,Stockpile,74.93,35.41,56.7,132.5,2.46,30.4,2.116,0
2025-08-13,TR022,OP028,East Pit,21.61,14.84,45.3,123.6,0.62,34.8,1.456,0
2025-06-21,TR006,OP049,South Pit,110.6,52.98,45.8,157.5,4.24,26.1,2.088,0
2025-09-26,TR009,OP019,West Pit,98.78,46.99,60.9,83.9,3.49,28.3,2.102,0
2025-11-29,TR013,OP049,Stockpile,73.89,25.52,14.4,203.0,2.2,33.6,2.895,0
2025-09-25,TR010,OP033,Crusher,88.55,43.7,67.7,130.1,2.68,33.0,2.026,0
2025-11-05,TR017,OP022,West Pit,82.39,33.78,54.2,124.7,4.25,19.4,2.439,0
2025-12-18,TR020,OP024,South Pit,21.79,14.57,29.9,119.9,0.62,35.3,1.496,0
2025-07-03,TR024,OP034,South Pit,117.7,100.35,50.6,94.2,3.21,36.6,1.173,1
2025-08-02,TR012,OP011,East Pit,116.66,58.91,34.2,119.7,3.48,33.5,1.98,0
2025-02-19,TR013,OP015,South Pit,86.81,50.7,68.6,46.7,2.88,30.2,1.712,0
2025-02-10,TR010,OP035,Crusher,91.13,32.16,80.3,64.9,2.42,37.7,2.834,0
2025-03-09,TR013,OP006,East Pit,114.76,58.27,87.6,169.1,3.38,33.9,1.969,0
2025-08-02,TR004,OP038,Crusher,100.59,46.25,54.0,144.1,3.21,31.3,2.175,0
2025-06-04,TR030,OP020,West Pit,10.83,6.74,23.5,229.2,0.29,37.7,1.607,0
2025-12-05,TR016,OP015,Crusher,56.21,24.58,83.0,101.1,1.48,37.9,2.287,0
2025-06-09,TR009,OP032,East Pit,90.13,43.43,74.2,96.7,2.51,35.9,2.075,0
2025-10-30,TR030,OP014,North Pit,18.09,20.17,82.6,156.5,0.7,25.7,0.897,0
2025-10-08,TR016,OP015,Stockpile,116.03,47.87,81.9,141.4,3.07,37.8,2.424,0
2025-12-02,TR004,OP040,East Pit,65.68,22.47,8.6,161.2,3.06,21.5,2.923,0
2025-09-29,TR008,OP030,North Pit,24.2,12.53,53.6,62.5,0.78,31.0,1.931,0
2025-09-11,TR018,OP009,West Pit,105.17,46.97,53.2,174.6,3.44,30.6,2.239,0
2025-01-30,TR010,OP013,East Pit,67.37,35.87,74.9,202.8,2.05,32.8,1.878,0
2025-04-22,TR007,OP039,West Pit,83.81,36.99,67.9,204.3,2.48,33.8,2.266,0
2025-05-15,TR011,OP013,Crusher,38.89,22.88,87.2,158.3,1.46,26.7,1.7,0
2025-06-05,TR001,OP016,West Pit,65.08,30.15,82.1,141.3,2.53,25.7,2.159,0
2025-01-15,TR019,OP004,West Pit,94.08,35.56,54.6,239.3,4.76,19.7,2.646,0
2025-01-31,TR011,OP028,South Pit,110.01,38.13,48.0,200.9,3.71,29.7,2.885,0
2025-03-25,TR011,OP019,North Pit,10.01,9.46,88.5,154.6,0.3,33.9,1.058,0
2025-10-24,TR003,OP006,West Pit,70.5,40.06,34.4,170.8,2.31,30.5,1.76,0
2025-12-15,TR013,OP004,West Pit,70.03,41.55,82.3,149.3,2.16,32.4,1.685,0
2025-12-14,TR010,OP001,North Pit,90.69,43.22,55.1,209.7,3.34,27.1,2.098,0
2025-04-08,TR029,OP021,South Pit,47.56,18.63,20.0,169.1,2.28,20.9,2.553,0
2025-06-20,TR027,OP045,Crusher,14.39,7.65,36.5,173.3,0.47,30.9,1.881,0
2025-02-09,TR028,OP046,South Pit,45.37,18.62,17.6,205.3,1.78,25.5,2.437,0
2025-04-25,TR006,OP003,West Pit,61.27,31.17,37.8,74.0,2.47,24.8,1.966,0
2025-09-08,TR002,OP021,West Pit,23.99,11.22,9.2,190.6,1.1,21.7,2.138,0
2025-07-16,TR016,OP031,South Pit,104.24,39.31,86.7,191.3,4.83,21.6,2.652,0
2025-02-04,TR013,OP034,West Pit,91.01,40.39,7.4,213.2,3.02,30.1,2.253,0
2025-02-07,TR006,OP016,Stockpile,91.03,37.81,55.0,189.9,3.73,24.4,2.408,0
2025-12-01,TR027,OP003,North Pit,21.89,15.79,77.0,41.7,0.88,24.8,1.386,0
2025-03-24,TR016,OP021,South Pit,38.31,18.77,37.8,164.6,1.51,25.4,2.041,0
2025-08-17,TR030,OP018,North Pit,67.17,27.86,89.2,182.8,2.01,33.4,2.411,0
2025-08-25,TR009,OP039,South Pit,70.61,25.91,54.6,49.5,1.93,36.6,2.725,0
2025-09-10,TR002,OP012,West Pit,107.86,45.95,26.5,56.9,3.17,34.0,2.347,0
2025-07-19,TR015,OP026,South Pit,33.49,20.06,51.0,174.4,1.05,32.0,1.669,0
2025-07-21,TR001,OP027,North Pit,115.04,40.39,26.7,46.7,4.75,24.2,2.848,0
2025-04-11,TR024,OP043,West Pit,57.05,30.75,30.6,68.8,2.2,26.0,1.855,0
2025-05-12,TR013,OP004,Crusher,57.62,22.64,51.4,87.6,1.74,33.1,2.545,0
2025-12-07,TR021,OP011,Stockpile,39.91,18.76,38.2,77.7,1.57,25.4,2.127,0
2025-01-12,TR006,OP048,North Pit,118.46,66.09,32.9,115.8,3.33,35.6,1.792,0
2025-02-23,TR019,OP032,Crusher,104.03,52.08,5.2,231.2,2.94,35.4,1.998,0
2025-04-15,TR006,OP039,East Pit,46.2,17.12,21.2,87.5,1.48,31.2,2.699,0
2025-09-10,TR006,OP009,Stockpile,62.65,25.91,50.8,65.1,2.63,23.8,2.418,0
2025-01-22,TR015,OP009,West Pit,31.99,17.66,46.1,205.9,1.68,19.1,1.811,0
2025-06-13,TR030,OP035,North Pit,94.95,29.82,25.7,43.0,2.64,35.9,3.184,0
2025-10-09,TR023,OP005,West Pit,84.69,43.33,9.3,194.4,2.85,29.7,1.955,0
2025-02-18,TR003,OP044,Stockpile,10.95,16.94,85.6,238.1,0.56,19.7,0.646,0
2025-06-06,TR012,OP008,East Pit,8.76,5.4,14.0,55.4,0.27,32.8,1.622,0
2025-06-23,TR023,OP033,East Pit,78.79,51.76,72.3,213.8,2.46,32.0,1.522,0
2025-09-04,TR014,OP033,East Pit,10.18,8.1,72.7,173.5,0.29,35.6,1.257,0
2025-03-26,TR018,OP039,Crusher,9.45,6.95,32.0,82.2,0.33,28.3,1.36,0
2025-11-01,TR001,OP026,North Pit,45.44,25.36,51.5,44.3,2.24,20.3,1.792,0
2025-11-16,TR013,OP018,South Pit,103.43,35.6,41.0,111.2,2.84,36.4,2.905,0
2025-04-18,TR015,OP007,North Pit,73.51,30.1,25.9,186.9,3.5,21.0,2.442,0
2025-08-05,TR011,OP026,West Pit,61.68,23.41,42.3,78.4,1.9,32.5,2.635,0
2025-11-16,TR011,OP029,South Pit,30.23,13.97,87.7,115.7,1.0,30.3,2.164,0
2025-06-20,TR009,OP020,West Pit,27.03,12.02,28.4,155.2,1.06,25.6,2.249,0
2025-02-15,TR010,OP030,Stockpile,119.55,59.82,85.1,221.8,4.94,24.2,1.998,0
2025-07-26,TR029,OP009,Crusher,16.89,6.0,11.0,58.3,0.51,33.2,2.815,0
2025-07-12,TR030,OP033,West Pit,54.92,30.93,86.8,45.7,1.55,35.3,1.776,0
2025-12-05,TR021,OP029,North Pit,73.87,29.76,50.8,64.0,2.81,26.3,2.482,0
2025-10-11,TR002,OP030,North Pit,67.73,25.67,23.8,51.1,1.95,34.7,2.638,0
2025-02-16,TR027,OP043,Crusher,114.75,57.59,20.6,148.9,6.11,18.8,1.993,0
2025-09-28,TR001,OP007,South Pit,51.91,26.49,44.1,137.4,2.8,18.5,1.96,0
2025-10-01,TR013,OP009,West Pit,30.78,15.52,13.3,66.0,0.97,31.9,1.983,0
2025-08-30,TR009,OP010,North Pit,8.57,8.39,77.3,66.1,0.3,28.6,1.021,0
